data;data_inicio_mes;mes_numero;mes_nome;mes_nome_mmm;ano_yyyy;ano_yy;dia_numero;dia_nome;semestre
10/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;10;Domingo;2
11/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;11;Segunda-Feira;2
12/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;12;Terça-Feira;2
13/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;13;Quarta-Feira;2
14/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;14;Quinta-Feira;2
15/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;15;Sexta-Feira;2
16/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;16;Sábado;2
17/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;17;Domingo;2
18/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;18;Segunda-Feira;2
19/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;19;Terça-Feira;2
20/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;20;Quarta-Feira;2
21/12/2023;01/12/2023;12;Dezembro;Dez;2023;23;21;Quinta-Feira;2
